62629880,1184,-608,17192
62631564,1260,-636,17348
62633248,1260,-552,17192
62634932,1240,-624,17192
62636616,1064,-680,17172
62638300,1120,-604,17252
62639980,1200,-544,17244
62641668,1104,-612,17232
62643352,1232,-720,17168
62645032,1124,-684,17160
62646716,1112,-604,17152
62648400,1016,-548,17192
62650084,1148,-624,17192
62651768,1136,-608,17240
62653460,1192,-584,17228
62655136,1148,-632,17216
62661724,1208,-652,17296
62663404,984,-632,17216
62665064,1208,-552,17112
62666748,1192,-496,17148
62668432,1144,-560,17180
62670116,1168,-712,17184
62671804,1160,-680,17156
62673488,1144,-700,17332
62675172,1212,-580,17168
62676852,1164,-556,17216
62678544,1152,-632,17320
62680228,1152,-608,17136
62681908,1140,-656,17300
62683592,1208,-556,17260
62685276,1244,-564,17244
62686956,1172,-632,17164
62688640,1180,-612,17216
62690332,1100,-604,17272
62692012,1140,-536,17304
62693696,1080,-620,17192
62698568,1092,-572,17324
62700252,1168,-616,17280
62701936,1144,-644,17104
62703628,1144,-568,17256
62705308,1232,-540,17144
62706992,1164,-592,17260
62708676,1156,-596,17224
62710360,1128,-580,17140
62712048,1160,-596,17256
62713728,1108,-580,17308
62715412,1068,-644,17320
62717096,1164,-632,17260
62718776,1084,-648,17156
62720460,1196,-644,17080
62722144,1112,-588,17152
62723824,1156,-668,17244
62725512,1220,-688,17224
62727200,1260,-676,17144
62728880,1140,-624,17232
62730564,1128,-664,17116
62735452,1168,-564,17176
62737132,1176,-620,17288
62738816,1224,-596,17060
62740508,1176,-640,17200
62742188,1228,-644,17220
62743872,1120,-684,17036
62745556,1184,-672,17300
62747244,1216,-580,17304
62748928,1184,-532,17148
62750608,1224,-484,17132
62752292,1232,-496,17196
62753976,1180,-492,17212
62755660,1200,-496,17244
62757344,1140,-536,17168
62759028,1164,-656,17280
62760708,1100,-664,17196
62762392,1252,-544,17320
62764080,1236,-708,17128
62765760,1204,-576,17168
62770556,1260,-640,17088
62772248,1112,-572,17192
62773924,1160,-572,17260
62775608,1204,-616,17240
62777296,1256,-572,17200
62778976,1188,-700,17256
62780664,1140,-640,17276
62782344,1156,-568,17296
62784028,1112,-580,17272
62785712,1152,-604,17324
62787392,1200,-688,17308
62789076,1052,-608,17224
62790760,1064,-576,17188
62792440,1160,-588,17236
62794124,1096,-680,17016
62795816,1116,-552,17272
62797492,1096,-532,17244
62799184,1236,-684,17104
62800868,1052,-656,17260
62802552,1140,-616,17140
62807208,1172,-648,17136
62808884,1092,-724,17320
62810572,1172,-656,17248
62812256,1112,-648,17376
62813936,1076,-596,17196
62815620,1068,-576,17332
62817308,1160,-596,17288
62818988,1172,-504,17316
62820672,1088,-640,17184
62822356,1184,-608,17328
62824044,1164,-628,17192
62825728,1200,-556,17272
62827408,1128,-672,17400
62829092,1096,-560,17228
62830776,1140,-624,17224
62832460,1224,-604,17292
62834144,1168,-644,17344
62835828,1000,-652,17288
62837508,1072,-564,17244
62839192,1152,-624,17200
62846008,1216,-652,17304
62847688,1184,-536,17140
62849376,1236,-544,17296
62851060,1132,-644,17332
62852744,1160,-692,17272
62854428,1256,-532,17168
62856108,1264,-604,17256
62857792,1172,-616,17268
62859476,1096,-604,17284
62861156,1156,-640,17168
62862840,1128,-584,17216
62864528,1200,-488,17296
62866208,1080,-604,17296
62867892,1200,-572,17112
62869576,1184,-660,17192
62871260,1292,-580,17336
62872948,1200,-680,17144
62874636,1140,-676,17120
62876316,1196,-640,17272
62881104,1188,-632,17264
62882788,1080,-500,17252
62884476,1208,-616,17216
62886156,1076,-724,17168
62887840,1204,-660,17216
62889524,1216,-668,17148
62891208,1092,-676,17248
62892888,1280,-704,17288
62894572,1220,-688,17132
62896256,1216,-680,17176
62897936,1128,-708,17164
62899620,1208,-524,17256
62901304,1184,-572,17220
62902988,1240,-644,17260
62904672,1244,-688,17192
62906356,1188,-596,17144
62908040,1192,-648,17160
62909724,1084,-636,17232
62911404,1192,-684,17196
62913088,1176,-572,17260
62917892,1172,-644,17132
62919572,1180,-588,17224
62921256,1136,-588,17220
62922940,1164,-612,17288
62924620,1224,-620,17184
62926304,1140,-620,17136
62927988,1208,-616,17304
62929668,1144,-612,17224
62931352,1092,-632,17280
62933040,1024,-640,17208
62934720,1156,-680,17252
62936404,1260,-612,17200
62938092,1180,-572,17268
62939776,1060,-640,17304
62941460,1076,-568,17276
62943132,1172,-604,17224
62944820,1200,-624,17248
62946504,1244,-692,17272
62948184,1144,-620,17256
62949868,1180,-684,17296
62954652,1140,-696,17344
62956332,1228,-652,17240
62958016,1152,-656,17112
62959700,1076,-556,17208
62961384,1088,-584,17344
62963068,1136,-668,17272
62964760,1100,-668,17228
62966440,1056,-524,17252
62968124,1232,-496,17164
62969808,1088,-536,17172
62971492,1180,-632,17200
62973176,1124,-552,17204
62974856,1196,-600,17220
62976540,1180,-612,17132
62978224,1172,-712,17224
62979900,1072,-628,17156
62981584,1196,-632,17148
62983268,1140,-540,17292
62984948,1184,-504,17256
62989724,1236,-568,17300
62991408,1192,-544,17308
62993088,1200,-592,17344
62994772,1172,-592,17244
62996460,1200,-604,17200
62998144,1184,-620,17360
62999828,1100,-632,17216
63001508,1208,-656,17172
63003192,1236,-700,17148
63004876,1176,-568,17248
63006556,1136,-604,17276
63008240,1116,-572,17188
63009924,1192,-588,17132
63011604,1292,-596,17120
63013292,1180,-576,17288
63014980,1168,-616,17168
63016664,1216,-688,17356
63018348,1184,-632,17168
63020036,1128,-580,17232
63021716,1240,-624,17184
63026536,1196,-680,17016
63028220,1248,-504,17208
63029904,1156,-668,17272
63031592,1088,-604,17112
63033276,1184,-548,17252
63034960,1248,-564,17116
63036644,1200,-512,17224
63038324,1120,-588,17120
63040012,1188,-624,17164
63041696,1124,-664,17252
63043376,1236,-584,17128
63045064,1180,-624,17140
63046748,1232,-592,17172
63048428,1116,-620,17216
63050112,1176,-688,17152
63051804,1088,-588,17128
63053484,1104,-584,17200
63055168,1224,-572,17148
63056852,1232,-560,17224
63058540,1148,-528,17200
63063340,1204,-516,17164
63065024,1192,-544,17208
63066708,1132,-648,17244
63068392,1096,-572,17288
63070072,1148,-624,17252
63071756,1148,-556,17296
63073444,1200,-568,17344
63075120,1104,-636,17120
63076808,1072,-576,17220
63078492,1196,-540,17352
63080168,1212,-564,17348
63081856,1032,-580,17280
63083544,1088,-572,17368
63085224,1132,-588,17292
63086908,1192,-640,17160
63088592,1208,-512,17212
63090284,1148,-536,17272
63091968,1164,-720,17376
63093648,1168,-656,17240
63098312,1140,-564,17172
63099996,1040,-536,17324
63101676,1144,-708,17272
63103360,992,-568,17308
63105020,1124,-632,17224
63106704,1172,-616,17268
63108388,1164,-656,17256
63110076,1184,-612,17040
63111760,1156,-612,17228
63113444,1148,-636,17272
63115124,1088,-660,17272
63116812,1136,-592,17188
63118496,1148,-628,17268
63120176,1128,-628,17156
63121864,1124,-576,17176
63123548,1168,-572,17172
63125228,1120,-592,17112
63126912,1216,-688,17244
63128604,1168,-664,17220
63130284,1056,-628,17280
63135036,1228,-644,17088
63136720,1148,-668,17168
63138412,1152,-688,17300
63140096,1124,-528,17248
63141776,1328,-620,17308
63143460,1248,-604,17348
63145144,1148,-568,17244
63146828,1160,-556,17316
63148512,1240,-612,17248
63150196,1164,-644,17352
63151876,1220,-596,17168
63153560,1260,-620,17188
63155248,1084,-632,17248
63156928,1156,-776,17384
63158612,1280,-596,17280
63160300,1192,-508,17264
63161984,1272,-660,17168
63163668,1148,-636,17240
63165348,1228,-608,17340
63167032,1256,-580,17308
63171832,1188,-568,17232
63173512,1120,-592,17224
63175196,1136,-604,17348
63176880,1068,-632,17212
63178560,1160,-612,17208
63180244,1184,-672,17080
63181928,1176,-632,17304
63183608,1064,-628,17244
63185292,1108,-540,17316
63186984,1188,-508,17176
63188660,1148,-740,17140
63190352,1100,-612,17280
63192036,1116,-584,17156
63193720,1100,-648,17132
63195404,1144,-668,17168
63197084,1128,-616,17200
63198768,1236,-616,17148
63200452,1148,-596,17084
63202132,1144,-668,17096
63203820,1056,-632,17192
63208696,1176,-540,17164
63210376,1156,-628,17212
63212060,1080,-652,17188
63213744,1128,-616,17272
63215424,1180,-692,17172
63217108,1200,-568,17272
63218796,1236,-528,17384
63220476,1220,-508,17292
63222160,1180,-592,17228
63223848,1076,-596,17280
63225528,1096,-544,17248
63227216,1140,-604,17308
63228900,1156,-596,17176
63230584,1076,-484,17116
63232268,1236,-728,17272
63233948,1164,-708,17192
63235632,1168,-652,17200
63237316,1244,-652,17336
63238996,1152,-492,17252
63243772,1096,-612,17296
63245456,1104,-644,17172
63247136,1344,-592,17268
63248820,1224,-620,17220
63250504,1188,-596,17120
63252188,1220,-560,17236
63253876,1088,-576,17232
63255564,1168,-640,17212
63257244,1128,-512,17296
63258928,1216,-648,17348
63260612,1192,-664,17220
63262296,1220,-584,17172
63263984,1116,-556,17284
63265664,1144,-632,17280
63267348,1148,-584,17220
63269032,1224,-568,17148
63270712,1164,-708,17268
63272396,1144,-556,17112
63274080,1136,-532,17100
63275760,1212,-584,17204
63280632,1084,-636,17104
63282320,1216,-492,17212
63284000,1232,-504,17332
63285684,1140,-620,17120
63287368,1176,-668,17316
63289056,1144,-676,17296
63290740,1116,-636,17184
63292428,1224,-548,17172
63294108,1212,-604,17284
63295792,1192,-556,17176
63297476,1144,-632,17280
63299160,1200,-596,17212
63300848,1200,-492,17300
63302524,1184,-592,17396
63304208,1332,-664,17376
63305892,1264,-656,17236
63307572,1188,-628,17232
63309256,1140,-516,17228
63310940,1196,-632,17236
63312620,1248,-568,17244
63317420,1224,-556,17280
63319108,1092,-620,17176
63320792,1168,-580,17264
63322476,1052,-568,17340
63324168,1192,-672,17160
63325844,1188,-660,17272
63327528,1148,-668,17172
63329212,1156,-600,17220
63330900,1184,-592,17292
63332584,1176,-520,17164
63334264,1160,-552,17176
63335948,1148,-576,17168
63337636,1132,-616,17100
63339312,1180,-584,17152
63341000,1140,-544,17180
63342684,1112,-692,17300
63344364,1172,-576,17220
63346048,1140,-616,17384
63347740,1248,-696,17180
63352536,1216,-604,17112
63354224,1148,-656,17204
63355912,1252,-572,17212
63357592,1180,-716,17348
63359276,1100,-568,17264
63360960,1156,-492,17300
63362644,1072,-692,17272
63364336,1164,-676,17276
63366016,1208,-656,17248
63367700,1112,-564,17232
63369384,1036,-580,17204
63371064,1140,-640,17208
63372748,1220,-580,17252
63374432,1124,-592,17228
63376112,1220,-516,17304
63377796,1256,-508,17292
63379488,1228,-580,17272
63381164,1192,-552,17120
63382852,1144,-584,17160
63384536,1124,-668,17144
63389204,1204,-520,17160
63390888,1228,-548,17236
63392568,1268,-580,17176
63394252,1132,-616,17204
63395940,1132,-664,17316
63397616,1248,-628,17120
63399304,1244,-500,17344
63400992,1256,-544,17176
63402672,1268,-620,17236
63404356,1224,-640,17256
63406040,1324,-644,17288
63407724,1196,-640,17220
63409412,1216,-648,17244
63411088,1176,-728,17204
63412776,1128,-632,17244
63414460,1096,-588,17200
63416140,1232,-532,17292
63417824,1184,-656,17224
63419508,1220,-576,17228
63421188,1240,-576,17024
63427080,1184,-632,17284
63428764,1080,-652,17240
63430444,1100,-652,17068
63432128,1156,-644,17292
63433812,1144,-584,17332
63435496,1164,-640,17140
63437180,1120,-648,17168
63438872,1056,-640,17216
63440548,1196,-592,17176
63442236,1172,-628,17176
63443920,1252,-616,17308
63445604,1168,-568,17192
63447288,1120,-632,17280
63448968,1172,-612,17256
63450652,1076,-656,17156
63452336,1148,-676,17276
63454016,1128,-624,17176
63455700,1200,-632,17348
63457384,1224,-616,17300
63462228,1172,-492,17260
63463912,1120,-548,17280
63465600,1088,-640,17304
63467280,1152,-648,17228
63468964,1148,-524,17316
63470648,1192,-560,17400
63472328,1216,-572,17272
63474012,1264,-684,17360
63475700,1152,-620,17324
63477384,1100,-584,17268
63479068,1140,-716,17240
63480748,1216,-664,17188
63482432,1116,-564,17184
63484116,1104,-620,17200
63485796,1068,-556,17188
63487480,1200,-536,17360
63489168,1240,-616,17228
63490844,1036,-656,17256
63492528,1060,-684,17212
63494212,1168,-632,17164
63499008,1096,-668,17180
63500692,1084,-668,17212
63502380,1028,-700,17260
63504060,1204,-604,17188
63505744,1076,-604,17236
63507428,1140,-624,17296
63509116,1128,-580,17096
63510800,1176,-740,17192
63512480,1148,-684,17344
63514164,1140,-676,17080
63515848,1184,-608,17316
63517528,1168,-732,17164
63519212,1216,-656,17268
63520896,1280,-608,17372
63522576,1248,-616,17260
63524260,1260,-692,17224
63525944,1212,-612,17260
63527624,1248,-572,17228
63529308,1184,-540,17224
63530996,1208,-608,17196
63535776,1152,-628,17220
63537460,1244,-592,17408
63539144,1208,-616,17296
63540828,1212,-536,17272
63542512,1116,-612,17232
63544192,1208,-644,17172
63545876,1184,-536,17284
63547560,1260,-692,17340
63549240,1180,-604,17340
63550924,1092,-580,17372
63552608,1168,-552,17232
63554292,1172,-560,17276
63555976,1128,-656,17236
63557664,1132,-572,17128
63559344,1212,-596,17228
63561028,1212,-660,17340
63562712,1252,-720,17264
63564396,1188,-572,17364
63566080,1196,-620,17312
63567760,1244,-624,17196
63572532,1060,-584,17308
63574216,1148,-592,17128
63575896,1180,-688,17264
63577580,1124,-696,17148
63579264,1224,-664,17180
63580944,1124,-548,17168
63582628,1220,-560,17084
63584312,1120,-668,17112
63585996,1176,-620,17256
63587680,1144,-520,17120
63589364,1148,-568,17160
63591048,1120,-596,17212
63592732,1112,-664,17236
63594412,1128,-524,17216
63596096,1080,-596,17200
63597780,1228,-656,17224
63599460,1172,-616,17068
63601144,1136,-656,17204
63602832,1156,-656,17080
63607628,1176,-588,17396
63609312,1184,-592,17332
63610996,1148,-696,17220
63612676,1176,-636,17192
63614360,1132,-632,17100
63616048,1156,-580,17316
63617724,1200,-564,17204
63619408,1032,-616,17296
63621092,1148,-736,17256
63622776,1304,-544,17236
63624464,1200,-588,17304
63626144,1180,-604,17232
63627828,1160,-732,17296
63629512,1168,-648,17200
63631192,1104,-548,17324
63632876,1104,-652,17336
63634560,1140,-508,17208
63636236,1148,-648,17268
63637920,1160,-588,17244
63639604,1192,-668,17168
63644396,1076,-660,17260
63646080,1164,-584,17316
63647772,1092,-564,17228
63649452,1092,-616,17128
63651136,1148,-808,17104
63652820,1152,-680,17156
63654508,1236,-544,17316
63656192,1112,-536,17156
63657872,1172,-560,17212
63659556,1104,-664,17168
63661240,1180,-604,17084
63662924,1168,-624,17124
63664608,1128,-736,17184
63666292,1156,-584,17276
63667972,1112,-672,17224
63669656,1132,-628,17296
63671344,1208,-608,17196
63673024,1168,-592,17288
63674708,1100,-664,17220
63676392,1156,-672,17224
63681048,1220,-680,17204
63682732,1200,-644,17160
63684408,1208,-648,17164
63686092,1144,-672,17304
63687776,1280,-632,17276
63689456,1244,-656,17268
63691140,1168,-584,17376
63692832,1172,-584,17252
63694512,1288,-664,17376
63696196,1256,-632,17272
63697880,1312,-620,17316
63699564,1148,-520,17144
63701248,1096,-604,17240
63702928,1220,-512,17220
63704612,1236,-552,17268
63706296,1156,-560,17268
63707980,1216,-608,17260
63709664,1260,-672,17112
63711348,1208,-688,17252
63717176,1216,-660,17316
63718864,1112,-576,17188
63720548,1124,-636,17164
63722228,1236,-648,17104
63723912,1236,-680,17292
63725604,1168,-484,17416
63727280,1188,-556,17192
63728964,1156,-552,17112
63730648,1168,-648,17248
63732336,1096,-628,17204
63734020,1208,-544,17212
63735700,1044,-696,17148
63737384,1108,-632,17332
63739068,1112,-592,17088
63740748,1108,-616,17192
63742432,1144,-568,17344
63744116,1176,-652,17280
63745792,1112,-592,17312
63747476,1120,-580,17364
63749168,1164,-672,17288
63753956,1264,-604,17324
63755640,1184,-668,17400
63757332,996,-620,17244
63758984,1056,-712,17248
63760668,1136,-616,17236
63762348,1096,-632,17260
63764032,1136,-584,17236
63765716,1140,-644,17264
63767396,1104,-704,17272
63769080,1212,-660,17288
63770768,1092,-708,17192
63772448,1172,-588,17304
63774132,1260,-672,17132
63775816,1080,-604,17284
63777500,1088,-604,17296
63779188,1116,-536,17284
63780876,1152,-544,17288
63782556,1212,-644,17288
63784240,1296,-680,17244
63785924,1204,-596,17276
63790720,1012,-624,17232
63792404,1204,-652,17364
63794084,1164,-576,17264
63795768,1156,-616,17232
63797452,1124,-656,17224
63799132,1156,-616,17168
63800816,1200,-624,17172
63802500,1164,-720,17164
63804180,1104,-640,17192
63805872,1168,-624,17212
63807556,1084,-588,17044
63809240,1036,-660,17308
63810924,1140,-600,17216
63812616,1128,-668,17132
63814292,1192,-700,17296
63815976,1092,-636,17220
63817660,1188,-576,17300
63819348,1192,-604,17148
63821032,1192,-620,17212
63825804,1232,-640,17208
63827492,1204,-672,17232
63829176,1140,-596,17148
63830860,1196,-512,17100
63832544,1184,-580,17240
63834228,1176,-712,17224
63835908,1276,-592,17288
63837592,1208,-672,17180
63839280,1236,-608,17384
63840960,1228,-664,17356
63842644,1192,-572,17212
63844332,1212,-552,17264
63846016,1224,-528,17092
63847700,1172,-720,17084
63849380,1144,-648,17204
63851064,1228,-636,17300
63852748,1172,-592,17296
63854428,1116,-648,17252
63856112,1200,-592,17320
63857796,1132,-708,17244
63862572,1152,-604,17196
63864256,1144,-620,17200
63865940,1176,-552,17108
63867624,1084,-608,17248
63869308,1136,-716,17324
63871000,1128,-664,17160
63872680,1100,-588,17176
63874364,1216,-624,17220
63876048,1104,-720,17228
63877732,1084,-732,17264
63879416,1144,-648,17172
63881096,1148,-572,17228
63882780,1008,-624,17296
63884464,1108,-656,17088
63886144,1120,-588,17064
63887832,1112,-612,17100
63889516,1080,-572,17208
63891196,1200,-500,17288
63892880,1040,-656,17188
63894568,1112,-612,17204
63899356,1128,-632,17188
63901044,1156,-652,17304
63902732,1096,-540,17308
63904412,1128,-624,17332
63906096,1192,-596,17260
63907780,1200,-540,17276
63909464,1080,-656,17344
63911152,1168,-672,17160
63912832,1060,-684,17220
63914516,1120,-608,17284
63916200,1132,-548,17288
63917880,1148,-572,17296
63919564,1076,-644,17400
63921248,1120,-528,17196
63922928,1148,-572,17304
63924612,1148,-616,17288
63926304,1116,-636,17296
63927984,1164,-648,17160
63929668,1092,-624,17144
63934476,1108,-596,17196
63936156,1128,-600,17260
63937840,1124,-644,17276
63939524,1196,-612,17236
63941212,1204,-528,17236
63942896,1120,-628,17244
63944576,1116,-556,17272
63946260,1220,-640,17240
63947944,1112,-700,17332
63949624,1120,-660,17244
63951308,1204,-616,17176
63952992,1188,-640,17280
63954672,1124,-580,17080
63956356,1244,-652,17168
63958048,1128,-548,17196
63959728,1184,-640,17184
63961412,1208,-636,17152
63963096,1188,-584,17208
63964780,1332,-616,17176
63966464,1180,-644,17220
63979032,1200,-692,17284
63980720,1160,-668,17088
63982396,1220,-652,17264
63984084,1252,-508,17240
63985768,1180,-644,17268
63987448,1164,-604,17328
63989132,1216,-608,17248
63990824,1180,-688,17320
63992500,1208,-544,17228
63994192,1216,-612,17220
63995876,1232,-680,17244
63997560,1224,-688,17272
63999244,1252,-564,17296
64000924,1236,-536,17276
64002608,1116,-532,17264
64004292,1252,-520,17116
64005968,1132,-520,17336
64007652,1180,-520,17292
64009336,1196,-608,17316
64011016,1184,-660,17188
64015792,1192,-616,17160
64017476,1112,-608,17284
64019156,1160,-644,17236
64020840,1200,-716,17368
64022524,1148,-668,17272
64024208,1112,-632,17288
64025892,1148,-580,17180
64027576,1228,-596,17168
64029260,1120,-648,17324
64030944,972,-684,17088
64032596,1036,-684,17156
64034280,1120,-668,17256
64035964,1164,-700,17292
64037644,1172,-560,17216
64039328,1120,-576,17292
64041012,1044,-680,17236
64042688,1056,-716,17276
64044372,1116,-668,17288
64046056,1096,-648,17116
64047740,1188,-532,17276
64052528,1064,-556,17316
64054212,1204,-612,17176
64055896,1128,-644,17344
64057584,1212,-588,17272
64059264,1108,-568,17448
64060948,1096,-656,17332
64062632,1088,-556,17252
64064312,1160,-624,17400
64065996,1204,-632,17348
64067680,1164,-612,17276
64069360,1092,-588,17272
64071044,1108,-568,17272
64072736,1148,-640,17404
64074416,1144,-592,17376
64076100,1184,-580,17432
64077784,1244,-584,17264
64079468,1132,-544,17160
64081152,1148,-564,17200
64082828,1208,-552,17272
64087624,1172,-568,17244
64089308,1160,-684,17200
64090988,1216,-592,17324
64092672,1160,-632,17188
64094356,1288,-600,17288
64096036,1172,-644,17276
64097720,1188,-568,17168
64099404,1208,-652,17104
64101088,1192,-588,17192
64102772,1108,-640,17200
64104464,1172,-580,17304
64106144,1256,-648,17192
64107828,1240,-500,17184
64109512,1140,-544,17176
64111196,1128,-640,17304
64112880,1216,-604,17184
64114556,1144,-604,17144
64116240,1268,-476,17152
64117924,1176,-656,17124
64119600,1124,-608,17080
64124380,1084,-532,17144
64126064,1116,-504,17136
64127744,1204,-600,17232
64129428,1208,-584,17084
64131116,1172,-648,17196
64132796,1172,-612,17196
64134480,1216,-548,17300
64136164,1224,-632,17184
64137852,1248,-544,17268
64139536,1148,-492,17228
64141216,1212,-612,17308
64142900,1140,-556,17232
64144584,1128,-644,17120
64146264,1144,-572,17168
64147948,1236,-588,17164
64149632,1148,-680,17332
64151312,1212,-612,17260
64152996,1160,-596,17228
64154680,1180,-604,17324
64156360,1216,-580,17252
64161140,1136,-592,17084
64162832,1168,-692,17180
64164512,1228,-676,17228
64166196,1132,-684,17124
64167880,1076,-672,17196
64169564,1164,-648,17232
64171248,1188,-616,17216
64172928,1184,-684,17216
64174612,1052,-628,17188
64176296,1108,-660,17148
64177972,1088,-680,17140
64179656,1152,-604,17240
64181340,1128,-672,16944
64183020,1124,-656,17344
64184704,1148,-592,17180
64186396,1144,-684,17256
64188076,1112,-668,17176
64189760,1172,-640,17144
64191444,1184,-696,17260
64196244,1112,-532,17240
64197928,1148,-624,17212
64199612,1028,-604,17220
64201296,1208,-660,17152
64202980,1152,-580,17344
64204660,1040,-652,17268
64206348,1208,-700,17204
64208036,1104,-708,17224
64209712,1068,-608,17164
64211400,1128,-612,17188
64213084,1216,-736,17436
64214764,1144,-644,17148
64216448,1076,-624,17348
64218140,1136,-684,17296
64219820,1164,-660,17212
64221504,1204,-640,17184
64223188,1216,-560,17272
64224876,1164,-552,17140
64226560,1132,-628,17364
64228236,1152,-604,17180
64233028,1068,-616,17200
64234712,1188,-596,17152
64236392,1184,-676,17252
64238080,1128,-600,17292
64239764,1284,-620,17208
64241444,1252,-636,17256
64243128,1140,-648,17128
64244812,1156,-568,17280
64246496,1196,-616,17176
64248180,1156,-644,17144
64249872,1148,-616,17140
64251548,1196,-652,17248
64253236,1216,-680,17208
64254920,1200,-756,17256
64256604,1140,-608,17368
64258288,1220,-564,17204
64259964,1172,-544,17160
64261648,1164,-680,17268
64263332,1180,-680,17016
64265012,1196,-608,17080
64269672,1036,-616,17180
64271356,1220,-684,17296
64273040,1144,-680,17196
64274724,1224,-700,17136
64276408,1192,-604,17232
64278092,1220,-556,17284
64279780,1220,-636,17368
64281456,1272,-632,17304
64283144,1184,-628,17296
64284828,1132,-576,17148
64286508,1160,-604,17140
64288192,1188,-728,17244
64289876,1184,-632,17020
64291560,1204,-668,17124
64293244,1108,-640,17280
64294936,1156,-704,17248
64296616,1212,-720,17268
64298296,1140,-552,17288
64299984,1192,-644,17292
64304724,1104,-640,17180
64306408,1116,-700,17096
64308088,1260,-596,17332
64309772,1184,-568,17308
64311456,1192,-552,17356
64313136,1204,-668,17120
64314820,1196,-584,17320
64316508,1252,-612,17220
64318188,1256,-580,17096
64319872,1108,-616,17280
64321564,1144,-588,17292
64323244,1124,-588,17280
64324928,1184,-552,17240
64326612,1128,-608,17244
64328300,1088,-664,17184
64329984,1076,-528,17192
64331664,1200,-696,17228
64333348,1144,-592,17332
64335032,1020,-556,17224
64336716,1092,-580,17268
64341516,1132,-620,17180
64343200,1104,-612,17144
64344876,1128,-556,17212
64346560,1156,-684,17220
64348244,1160,-720,17112
64349924,1140,-668,17084
64351608,1180,-608,17188
64353300,1136,-608,17208
64354980,1172,-716,17316
64356664,1148,-660,17204
64358348,1204,-572,17304
64360032,1232,-640,17268
64361716,1208,-648,17268
64363396,1140,-656,17384
64365080,1160,-620,17288
64366768,1200,-600,17228
64368444,1112,-688,17288
64370132,1152,-656,17192
64371816,1148,-660,17252
64373492,1192,-560,17220
64378300,1192,-672,17304
64379984,1240,-536,17248
64381668,1104,-604,17168
64383352,1204,-568,17296
64385044,1236,-600,17148
64386720,1176,-532,17196
64388404,1168,-620,17224
64390092,1192,-576,17188
64391776,1156,-632,17132
64393460,1196,-592,17308
64395140,1324,-484,17288
64396824,1248,-700,17268
